tarih,buyukluk,derinlik_km,kaynak
2011-10-24T18:52:15.95,4.3,18.86,AFAD
2011-10-24T16:51:24.04,4.2,2.48,AFAD
2011-10-24T15:28:06.17,4.8,18.71,AFAD
2011-10-24T15:09:12.11,4.2,5.92,AFAD
2011-10-24T14:06:51.2,4.1,6.98,AFAD
2011-10-24T13:07:55.84,4.4,13.31,AFAD
2011-10-24T12:49:15.42,4.3,2.95,AFAD
2011-10-24T11:14:13.07,4,3.54,AFAD
2011-10-24T10:30:15.77,4.1,6.52,AFAD
2011-10-24T10:14:41.65,4.2,23.32,AFAD
2011-10-24T10:10:52.44,4,2.16,AFAD
2011-10-24T10:06:58.7,4,25.83,AFAD
2011-10-24T08:49:19.52,5,17.27,AFAD
2011-10-24T08:28:26.45,4.7,18.89,AFAD
2011-10-24T05:54:56.09,4.4,3.39,AFAD
2011-10-24T04:43:00.11,4.3,15.45,AFAD
2011-10-24T04:18:45.85,4.5,12.58,AFAD
2011-10-24T03:45:35.95,4.2,9.08,AFAD
2011-10-24T01:39:15.75,4.1,21.75,AFAD
2011-10-24T01:08:09,4,15.39,AFAD
2011-10-24T00:50:47.05,4.1,12.94,AFAD
2011-10-23T21:43:28.19,4.1,1.79,AFAD
2011-10-23T20:45:34.39,5.8,6.79,AFAD
2011-10-23T19:48:55.53,4.2,13.94,AFAD
2011-10-23T19:43:24.61,4.5,7.55,AFAD
2011-10-23T19:25:32.84,4.4,6.9,AFAD
2011-10-23T19:06:05.97,5,22.09,AFAD
2011-10-23T18:53:47.45,4.8,6.08,AFAD
2011-10-23T18:27:01.93,4.4,18.57,AFAD
2011-10-23T18:10:44.62,5,19.81,AFAD
2011-10-23T17:08:36.12,4,11.5,AFAD
2011-10-23T16:38:47.29,4.1,3.06,AFAD
2011-10-23T16:13:23.82,4.1,20.89,AFAD
2011-10-23T16:05:10.04,4.8,20.85,AFAD
2011-10-23T15:57:59.39,4.6,21.78,AFAD
2011-10-23T15:24:29.77,4.7,21.55,AFAD
2011-10-23T15:14:01.74,4,13.56,AFAD
2011-10-23T14:52:47.77,4.2,2.03,AFAD
2011-10-23T13:46:07.81,4.1,15.01,AFAD
2011-10-23T13:33:46.91,4.2,3.3,AFAD
2011-10-23T13:22:32.19,4.1,1.14,AFAD
2011-10-23T13:17:03.76,4.7,15.41,AFAD
2011-10-23T13:07:49.2544,4.4,11.68,AFAD
2011-10-23T12:56:46.36,4.3,1.71,AFAD
2011-10-23T12:42:09.57,4.2,10,AFAD
2011-10-23T12:30:13.92,4,6.91,AFAD
2011-10-23T12:20:00.68,4,20.8,AFAD
2011-10-23T12:17:33.8,4.2,15.08,AFAD
2011-10-23T11:54:53.74,4.2,7.2,AFAD
2011-10-23T11:45:09.02,4.1,6.96,AFAD
2011-10-23T11:32:40.2,5.5,22.61,AFAD
2011-10-23T11:27:14.05,4.2,0.1,AFAD
2011-10-23T11:19:06.13,4.2,7.24,AFAD
2011-10-23T11:10:53.4,4.8,7.11,AFAD
2011-10-23T11:00:29.37,5.3,7.48,AFAD
2011-10-23T10:56:48.4,5.8,19.92,AFAD
2011-10-23T10:52:05.16,4.8,6.3,AFAD
2011-10-23T10:48:15.01,4.6,12.02,AFAD
2011-10-23T10:41:20.81,6.7,19.02,AFAD
2011-10-15T08:27:01.37,4,42.75,AFAD
2011-10-13T17:14:41.9663,4.2,38.86,AFAD
2011-10-13T14:44:42.43,4.3,30.19,AFAD
2011-10-12T20:51:30.16,4.2,38.19,AFAD
2011-10-10T07:14:31.27,4,15.68,AFAD
2011-10-08T22:10:53.16,4,25.38,AFAD
2011-10-01T07:07:23.74,4.2,7.19,AFAD
2011-09-30T20:40:14.39,4.3,12.12,AFAD
2011-09-30T04:27:23.92,4.4,10.1,AFAD
2011-09-27T08:58:52.29,4.1,6.95,AFAD
2011-09-22T23:20:27.12,4,7.02,AFAD
2011-09-22T22:50:04.98,4.3,17.74,AFAD
2011-09-22T10:14:00.05,4,1.78,AFAD
2011-09-22T03:22:33.93,5.4,7.18,AFAD
2011-09-15T08:42:20.78,4,11.6,AFAD
2011-09-13T16:20:03.82,4.5,5,AFAD
2011-09-10T02:22:13.25,4.3,21.5,AFAD
2011-09-07T13:30:43.615,4.2,7.28,AFAD
2011-09-05T11:42:35.68,4.3,50.79,AFAD
2011-09-04T17:41:18.37,4.2,24.28,AFAD
2011-08-25T04:19:23.12,4.3,22.54,AFAD
2011-08-24T15:47:25.17,4.1,14.32,AFAD
2011-08-18T11:57:40.66,4.8,2.07,AFAD
2011-08-16T17:30:06.19,4.3,17.01,AFAD
2011-08-16T07:53:31.02,4.3,12.33,AFAD
2011-08-10T19:31:37.31,4,34.32,AFAD
2011-08-04T03:13:08.62,4.4,22.2,AFAD
2011-08-02T08:12:11.36,4.8,4.27,AFAD
2011-08-01T21:43:19.0055,4,11.04,AFAD
2011-07-27T09:58:13.84,4.8,17.79,AFAD
2011-07-25T17:57:20.6,5.1,6.97,AFAD
2011-07-19T21:16:52.73,4.1,17.66,AFAD
2011-07-17T19:51:49.76,4,13.84,AFAD
2011-07-13T01:31:48.74,4.3,14.7,AFAD
2011-07-11T16:09:12.35,4.7,26.14,AFAD
2011-07-10T04:23:14.2189,4.3,2.88,AFAD
2011-07-03T14:16:28.51,4.1,10.78,AFAD
2011-07-02T21:30:45.81,4.9,65.12,AFAD
2011-06-29T19:48:05.6,4.4,26.19,AFAD
2011-06-29T11:40:47.9,4,9.28,AFAD
2011-06-27T21:28:50.68,4.4,12.15,AFAD
2011-06-27T21:13:58.53,5,18.27,AFAD
2011-06-23T12:00:06.11,4,19.2,AFAD
2011-06-23T07:34:43.33,5.3,13.42,AFAD
2011-06-18T14:57:16.81,4.6,26.83,AFAD
2011-06-15T18:23:10.88,4,25.98,AFAD
2011-06-13T11:31:00.7712,4,10.51,AFAD
2011-06-10T22:47:04.69,4.7,34.38,AFAD
2011-06-05T21:29:12.39,4,6.98,AFAD
2011-06-04T13:51:06.09,4.1,15.63,AFAD
2011-05-30T22:03:35.06,4,15.29,AFAD
2011-05-29T11:02:29.6408,4.6,11.25,AFAD
2011-05-29T01:31:39.16,4.5,5.04,AFAD
2011-05-28T18:06:47.5,4,16.62,AFAD
2011-05-28T05:47:16.74,4.7,23.02,AFAD
2011-05-27T07:43:37.07,4.4,19.42,AFAD
2011-05-24T02:55:28.91,4.2,16.8,AFAD
2011-05-23T10:06:38.02,4,26.37,AFAD
2011-05-22T02:12:08.61,4,13.7,AFAD
2011-05-21T21:43:08.56,4,7,AFAD
2011-05-20T11:30:06.81,4,7,AFAD
2011-05-20T05:00:36.19,4.2,7.09,AFAD
2011-05-20T04:00:35.42,4,6.97,AFAD
2011-05-20T00:58:33.05,4.3,17.38,AFAD
2011-05-20T00:13:07.69,4.1,16.92,AFAD
2011-05-19T22:19:03.84,4,6.95,AFAD
2011-05-19T21:33:10.49,4.3,20.83,AFAD
2011-05-19T21:21:29.45,4.3,6.99,AFAD
2011-05-19T21:12:50.66,4.8,7.74,AFAD
2011-05-19T21:08:13.55,4.2,7.06,AFAD
2011-05-19T20:25:32.37,4.6,7,AFAD
2011-05-19T20:15:22.79,5.7,24.46,AFAD
2011-05-19T19:03:45.8,4,58.47,AFAD
2011-05-08T06:50:59.5504,4.9,18.22,AFAD
2011-05-01T15:04:28.36,4.1,24.88,AFAD
2011-04-30T15:26:03.5,4.5,5,AFAD
2011-04-23T05:22:10.9,4.1,29.8,AFAD
2011-04-22T07:50:44.79,4,39.98,AFAD
2011-04-03T23:42:18.39,4,21.87,AFAD
2011-04-01T13:45:24.77,4,19.19,AFAD
2011-04-01T13:29:43.8061,6.2,8.99,AFAD
2011-03-30T17:07:20,4.7,24.19,AFAD
2011-03-29T00:53:09.91,4.3,6.97,AFAD
2011-03-17T18:54:23.4,4.1,12.47,AFAD
2011-03-16T18:46:37.1,4,2.96,AFAD
2011-03-16T16:08:10.71,4,5.03,AFAD
2011-03-16T11:18:00.2,4.4,23.95,AFAD
2011-03-14T18:57:09.81,4.7,12.47,AFAD
2011-03-09T07:04:04.01,4.1,19.68,AFAD
2011-03-08T18:31:37.02,4.1,37.93,AFAD
2011-03-06T07:58:38.62,4.4,11.49,AFAD
2011-02-22T18:15:52.86,4.4,4.25,AFAD
2011-02-22T09:16:06.82,4.2,27.4,AFAD
2011-02-22T09:11:44.66,4.5,18.1,AFAD
2011-02-22T09:08:16.37,4.3,7.47,AFAD
2011-02-22T06:36:48.18,4.2,9.96,AFAD
2011-02-20T14:13:56.88,4.4,18.89,AFAD
2011-02-06T02:08:58.14,4.1,23.19,AFAD
2011-02-05T07:17:00.62,4,10.09,AFAD
2011-02-05T02:37:51.97,4.1,20.99,AFAD
2011-02-03T15:27:48.96,4.1,18.88,AFAD
2011-01-23T03:51:21.62,4.2,7.83,AFAD
2011-01-21T07:25:46.89,4,7.37,AFAD
2011-01-20T02:09:36.4,4.4,24.01,AFAD
2011-01-19T09:51:11.1,4.5,30.08,AFAD
2011-01-19T09:17:48.73,5.3,27.81,AFAD
2011-01-02T13:14:21.49,4.1,5.14,AFAD
2010-12-26T15:34:02.74,4.3,12.36,AFAD
2010-12-26T05:08:20.48,4.4,21.51,AFAD
2010-12-20T21:31:11.7,4.6,5.88,AFAD
2010-12-14T23:02:00.93,4.2,55,AFAD
2010-12-11T23:02:18.19,4.5,37.99,AFAD
2010-12-06T05:16:08.38,4.1,2.4,AFAD
2010-12-05T23:20:13.42,4.4,27.48,AFAD
2010-12-04T03:49:15.2,4,25.28,AFAD
2010-11-16T10:50:31.57,4.7,21.22,AFAD
2010-11-14T23:08:25.75,5.1,24.17,AFAD
2010-11-14T05:21:44.42,4.1,18.66,AFAD
2010-11-11T20:08:00.34,4.7,28.06,AFAD
2010-11-07T05:51:30.25,4.2,10.96,AFAD
2010-11-06T11:57:58.12,4.1,12.73,AFAD
2010-11-06T01:05:14.19,4.1,5,AFAD
2010-11-04T13:11:40.9,4.2,7.11,AFAD
2010-11-03T02:51:27.15,5.1,28.9,AFAD
2010-10-29T13:46:44.66,4.4,101.63,AFAD
2010-10-29T06:32:42.03,4,6.87,AFAD
2010-10-21T09:48:43.69,4.2,37.28,AFAD
2010-10-19T14:32:12.79,4.3,7.02,AFAD
2010-10-15T05:33:08.75,4,50.11,AFAD
2010-10-14T09:08:23.43,4.8,40.7,AFAD
2010-10-11T18:03:57.57,4.1,6.99,AFAD
2010-10-05T23:43:13.64,4.1,17.11,AFAD
2010-10-03T17:49:04.13,4.5,7,AFAD
2010-10-03T15:35:34.32,4,5.95,AFAD
2010-10-03T15:21:16.45,4.9,7.72,AFAD
2010-10-01T21:05:14.34,4,5,AFAD
2010-09-27T04:26:06.86,4.1,1.98,AFAD
2010-09-17T10:17:05.88,4.8,20.16,AFAD
2010-09-07T16:30:41.17,4.3,15.89,AFAD
2010-09-07T14:17:57.41,4.1,26.31,AFAD
2010-09-04T08:35:48.63,4.1,6.92,AFAD
2010-08-16T06:41:21.52,4.3,15.27,AFAD
2010-08-16T03:09:00.98,4,10.83,AFAD
2010-08-12T02:23:04.12,4.9,7.02,AFAD
2010-08-08T00:24:08.54,4.3,22.93,AFAD
2010-08-05T05:31:11.82,4.2,7.56,AFAD
2010-08-04T20:38:43.8,4.2,12.66,AFAD
2010-07-27T16:07:42.14,4.2,7.77,AFAD
2010-07-25T17:06:19.43,4.3,7.32,AFAD
2010-07-18T20:56:19.5,4.1,13.67,AFAD
2010-07-16T08:11:04.69,4.6,43.12,AFAD
2010-07-15T05:35:31.26,4.3,22.42,AFAD
2010-07-04T05:04:25.15,4.3,19.22,AFAD
2010-06-11T10:56:44.2,4.3,18.05,AFAD
2010-06-08T04:26:15.29,4.2,22.48,AFAD
2010-06-07T21:45:07.43,4.2,18.77,AFAD
2010-06-07T09:26:52.74,4.6,7.5,AFAD
2010-06-06T07:02:14.4654,4,15.47,AFAD
2010-05-29T05:10:07.08,4.4,26.12,AFAD
2010-05-26T14:22:21.26,4.5,20.66,AFAD
2010-05-22T02:30:33.59,4.2,13.72,AFAD
2010-05-15T20:12:19.56,4.3,19.24,AFAD
2010-05-15T14:08:23.15,4.5,22.59,AFAD
2010-05-11T05:23:12.78,4.4,25.05,AFAD
2010-05-08T01:46:28.74,4.1,19.31,AFAD
2010-04-30T17:02:59.99,4.1,22.41,AFAD
2010-04-29T10:32:55.79,4.8,24.15,AFAD
2010-04-28T16:35:03.39,4.7,28.18,AFAD
2010-04-26T10:30:55.67,4.2,3.33,AFAD
2010-04-24T05:15:07.52,4.2,19.94,AFAD
2010-04-13T15:18:17.11,4.2,25,AFAD
2010-04-11T16:10:56.9,4.2,18.15,AFAD
2010-04-02T07:37:16.11,4.8,19.2,AFAD
2010-03-26T19:25:35.41,4.1,23.31,AFAD
2010-03-26T18:35:51.78,4.7,24.26,AFAD
2010-03-24T14:11:30.89,5,22.57,AFAD
2010-03-23T19:33:14.11,4.3,19.54,AFAD
2010-03-19T21:13:56.66,4,3.2,AFAD
2010-03-13T10:27:42.29,4.3,10.72,AFAD
2010-03-12T22:50:45.3,4.2,14.05,AFAD
2010-03-12T11:43:02.26,4.3,12.82,AFAD
2010-03-12T01:54:19.05,4.3,22.03,AFAD
2010-03-09T07:21:23.51,4.4,17.16,AFAD
2010-03-09T06:14:57.2,4.3,16.94,AFAD
2010-03-09T00:09:18.13,4.1,4.58,AFAD
2010-03-08T15:04:51.36,4.8,15.67,AFAD
2010-03-08T14:17:34.52,4.4,6.21,AFAD
2010-03-08T11:12:10.74,5,11.75,AFAD
2010-03-08T10:14:23.47,5,4.91,AFAD
2010-03-08T09:00:46.28,4.8,4.05,AFAD
2010-03-08T08:11:20.66,4.2,9.98,AFAD
2010-03-08T07:47:38.7,5.6,15.15,AFAD
2010-03-08T03:20:23.66,4.4,9.3,AFAD
2010-03-08T02:32:30.36,5.8,5.01,AFAD
2010-03-02T00:43:13.73,4.2,24.36,AFAD
2010-02-21T04:38:37.1611,4.3,8.64,AFAD
2010-02-19T00:34:59.93,4,17.47,AFAD
2010-02-14T12:20:50.69,4.2,9.23,AFAD
2010-02-11T21:56:58.6289,4.7,20.63,AFAD
2010-02-04T23:42:53.35,4.1,75.33,AFAD
2010-02-04T19:53:26.68,4.2,5,AFAD
2010-02-01T04:01:39.62,4.5,14.93,AFAD
2010-01-31T04:18:11.97,4,6.92,AFAD
2010-01-26T13:31:13.58,4.2,10.93,AFAD
2010-01-18T00:43:03.64,4,27.75,AFAD
2010-01-17T20:16:03.82,5.1,24.75,AFAD
2010-01-05T02:47:20.8,4.5,20.49,AFAD
2009-12-23T04:44:36.58,4,26.78,AFAD
2009-12-22T06:06:18.73,5.6,14.54,AFAD
2009-12-19T06:26:03.7,4.3,60.21,AFAD
2009-12-12T15:23:17.7867,4.1,46.71,AFAD
2009-12-04T17:45:15.73,4.1,13.63,AFAD
2009-12-04T17:19:46.89,4.8,25.02,AFAD
2009-12-04T06:02:20.14,4.8,13.94,AFAD
2009-12-01T17:53:58.75,4.7,27.51,AFAD
2009-11-25T10:53:42.52,4.5,12.15,AFAD
2009-11-24T02:00:03.18,4.1,6.95,AFAD
2009-11-22T02:01:49.13,4.5,16.12,AFAD
2009-11-16T11:31:15.74,4.1,21.64,AFAD
2009-11-11T15:50:08.69,4.6,42.54,AFAD
2009-11-07T03:13:42.68,4.4,59.55,AFAD
2009-10-23T14:17:55.89,4.1,55.17,AFAD
2009-10-13T00:55:13.19,4.3,38.99,AFAD
2009-10-05T01:58:08.53,4,5.16,AFAD
2009-09-26T02:52:51.31,4.1,7.93,AFAD
2009-09-22T22:11:31.48,4.4,61.43,AFAD
2009-09-12T09:41:23.82,4.2,22.31,AFAD
2009-09-12T00:50:39.38,4.5,19.77,AFAD
2009-09-11T22:14:34.84,4,7.09,AFAD
2009-09-11T01:58:28.81,4.6,9.25,AFAD
2009-09-10T18:29:52.46,4.4,15.07,AFAD
2009-09-08T17:50:47.71,4.3,7.56,AFAD
2009-09-07T22:41:35.9005,6.2,10.67,AFAD
2009-08-30T00:42:24.81,4.2,26.45,AFAD
2009-08-26T14:26:34.72,4.1,11.45,AFAD
2009-08-13T13:29:28.99,4.1,34.75,AFAD
2009-08-08T13:52:38.1,4.5,24.96,AFAD
2009-08-07T16:14:32.72,4.2,48.03,AFAD
2009-07-30T07:37:50.26,4.8,13.72,AFAD
2009-07-28T17:38:49.85,4.6,35.84,AFAD
2009-07-24T05:48:18.73,4.5,3.93,AFAD
2009-07-18T20:32:37.12,5.1,27.41,AFAD
2009-07-15T05:07:23.22,4,6.97,AFAD
2009-07-09T16:28:01.82,4,16.67,AFAD
2009-07-07T15:57:02.46,5,12.47,AFAD
2009-07-02T22:37:05.87,4.1,15.23,AFAD
2009-07-01T14:00:22.55,4.3,7.03,AFAD
2009-06-26T22:14:46.15,4.4,5,AFAD
2009-06-26T20:37:28.52,5.3,2.74,AFAD
2009-06-26T20:10:48.6,4,5.02,AFAD
2009-06-23T04:49:18.56,4.5,17.84,AFAD
2009-06-21T14:00:28.95,4,19.55,AFAD
2009-06-20T08:28:20.19,4.7,2.91,AFAD
2009-06-19T14:04:57.03,5.6,23.83,AFAD
2009-06-18T14:03:26.4539,4.4,58.03,AFAD
2009-06-18T04:26:16.94,4.6,30.57,AFAD
2009-06-17T04:29:12.74,4.6,30.7,AFAD
2009-06-09T05:26:58.56,4.4,38.59,AFAD
2009-06-04T13:02:13.57,4.1,29.15,AFAD
2009-05-27T20:28:04.38,4.1,17.2,AFAD
2009-05-14T09:13:42.6,4.7,34.69,AFAD
2009-05-12T01:36:28.19,4.7,8.34,AFAD
2009-05-07T23:46:42.73,4.1,28.46,AFAD
2009-05-03T02:34:08.42,4.1,15.54,AFAD
2009-04-27T19:03:06.6,4.2,28.8,AFAD
2009-04-01T20:58:21.61,4,4.44,AFAD
2009-03-22T02:31:52.96,4,18.79,AFAD
2009-03-22T00:53:21.08,4,9.42,AFAD
2009-03-11T17:26:04.43,4.3,30.65,AFAD
2009-03-10T13:13:02.06,4.1,6.8,AFAD
2009-03-03T07:47:47.33,4,5,AFAD
2009-03-02T22:02:07.12,4.6,1.52,AFAD
2009-02-19T22:25:42.28,4,10.28,AFAD
2009-02-17T05:28:19.92,4.8,7.03,AFAD
2009-02-01T10:27:16.68,4.4,9.55,AFAD
2009-01-28T23:59:05.27,4.6,25.98,AFAD
2009-01-24T15:58:39.92,4.2,13.75,AFAD
2009-01-17T07:45:25.96,4.6,7.52,AFAD
2009-01-13T06:12:48.94,4.6,21.26,AFAD
2009-01-08T15:43:58.43,4.1,7.03,AFAD
2009-01-04T10:26:31.55,4.3,24.94,AFAD
2009-01-01T19:01:54.97,4.1,22.52,AFAD
2008-12-28T22:59:01.04,5.1,2.94,AFAD
2008-12-24T05:54:59.93,4,9.91,AFAD
2008-11-24T11:34:09.81,4,7.23,AFAD
2008-11-12T14:03:15.62,4.8,9.49,AFAD
2008-11-09T13:20:25.85,4,50.69,AFAD
2008-11-09T07:48:53.64,4.5,53.22,AFAD
2008-10-19T22:20:52.58,4,44.84,AFAD
2008-10-19T14:07:58.27,4.1,6.13,AFAD
2008-10-11T08:34:33.52,4.6,52.95,AFAD
2008-10-10T06:36:54.4,4.6,1.79,AFAD
2008-10-05T06:04:04.44,4.2,23.68,AFAD
2008-10-05T05:33:47.2,4,11.06,AFAD
2008-10-03T12:41:59.3136,4.1,22.32,AFAD
2008-09-30T07:30:00.2,4.6,13.27,AFAD
2008-09-29T20:54:55.82,4.4,24.04,AFAD
2008-09-28T11:32:11.82,4,50.73,AFAD
2008-09-23T09:09:42.43,4.7,14.03,AFAD
2008-09-17T12:08:11.56,4.9,20.54,AFAD
2008-09-17T01:09:17.8,4.1,58.63,AFAD
2008-09-12T15:14:31.29,4.3,29.74,AFAD
2008-09-11T23:12:42.97,4.2,34.2,AFAD
2008-09-11T08:33:58.18,4,14.11,AFAD
2008-09-07T12:47:37.72,4,17.62,AFAD
2008-09-04T22:54:31.61,4.8,23.8,AFAD
2008-09-03T02:22:46.06,4.9,24.04,AFAD
2008-09-02T04:51:36.59,4.3,5,AFAD
2008-08-20T11:01:38.42,4.2,15.04,AFAD
2008-08-19T14:43:15.6,4.4,56.88,AFAD
2008-07-31T05:02:10.28,4.3,15.76,AFAD
2008-07-26T22:16:48.33,4.2,5,AFAD
2008-07-20T10:15:25.83,4.1,26.55,AFAD
2008-07-15T23:52:34.08,5.2,28.48,AFAD
2008-07-15T09:19:48.59,4.2,24.57,AFAD
2008-07-15T03:26:36.44,6.1,57.42,AFAD
2008-07-12T05:54:03.75,4,24.24,AFAD
2008-07-10T07:49:53.52,4.7,26.57,AFAD
2008-07-03T17:37:02.54,4.4,22.23,AFAD
2008-06-27T10:50:06.54,4,16.67,AFAD
2008-06-25T21:12:17.75,4.6,4.65,AFAD
2008-06-21T03:58:34.78,4.4,14.42,AFAD
2008-06-16T15:49:24.98,4.1,22.46,AFAD
2008-06-15T02:59:48.19,4.3,22.21,AFAD
2008-06-04T09:48:18.77,4.5,17.98,AFAD
2008-06-03T06:59:22.21,4,7,AFAD
2008-06-01T03:35:23.6,4.2,7,AFAD
2008-05-30T05:34:22.08,4.1,6.98,AFAD
2008-05-22T09:33:19.03,4.5,16.5,AFAD
2008-05-11T23:20:06.74,4,1.82,AFAD
2008-04-25T04:48:55.59,5,18.83,AFAD
2008-04-11T08:01:38.59,4.2,18.43,AFAD
2008-04-02T10:14:08.77,4.1,14.96,AFAD
2008-04-01T00:41:39.36,4.2,7.04,AFAD
2008-03-29T03:12:30.11,4.8,15.48,AFAD
2008-03-17T10:28:32,4,18.67,AFAD
2008-03-15T11:52:12.26,4.2,24.94,AFAD
2008-03-15T10:15:37.2,5,12.87,AFAD
2008-03-12T18:53:30.71,5,23.99,AFAD
2008-03-05T16:14:38.38,4,5,AFAD
2008-03-05T16:11:31.12,4.7,26.26,AFAD
2008-03-01T07:01:10.05,4,11.4,AFAD
2008-02-01T09:11:02.98,4.4,16.8,AFAD
2008-02-01T05:36:58.89,4,23,AFAD
2008-01-31T00:01:20.57,4.7,7.38,AFAD
2008-01-25T02:08:29.5749,4.2,3.23,AFAD
2008-01-22T16:31:55.87,4.3,18.1,AFAD
2008-01-17T08:39:10.64,4,56.05,AFAD
2008-01-15T07:44:24.35,4.2,32.6,AFAD
2008-01-14T02:06:28.7901,4.2,8.88,AFAD
2008-01-12T15:06:44.47,4.5,29.85,AFAD
2008-01-10T17:52:28.61,4.1,17.31,AFAD
2008-01-08T15:57:37.64,4.3,7.09,AFAD
2008-01-07T18:26:35.34,4.1,7.68,AFAD
2008-01-05T05:11:00.92,4,7.02,AFAD
2008-01-01T00:21:41.62,4.4,18.84,AFAD
2007-12-28T22:16:43.4,4,14.01,AFAD
2007-12-28T21:13:58.53,4.2,26.68,AFAD
2007-12-27T17:56:12.54,4.2,6.16,AFAD
2007-12-27T13:47:58.73,4.9,8.24,AFAD
2007-12-27T07:47:00.82,4.7,11.86,AFAD
2007-12-27T07:47:00.74,4.7,7.34,AFAD
2007-12-26T23:47:09.51,5.5,16.84,AFAD
2007-12-23T23:55:08.13,4,23.74,AFAD
2007-12-20T10:10:38.84,4.6,7.03,AFAD
2007-12-20T09:48:27.21,5.6,2.8,AFAD
2007-12-16T03:35:13.99,4.1,24.89,AFAD
2007-12-13T18:06:19.25,4.4,16.94,AFAD
2007-12-10T21:50:06.16,4,21.43,AFAD
2007-12-02T20:21:49.82,4.5,37.61,AFAD
2007-11-16T09:08:22.74,4.8,22.02,AFAD
2007-11-15T04:11:11.29,4,4.02,AFAD
2007-11-09T09:09:01.59,4.3,5,AFAD
2007-11-09T07:11:53.13,4.8,6.1,AFAD
2007-11-09T07:07:35.69,4.1,28.71,AFAD
2007-11-09T01:43:05.1069,5.1,15.88,AFAD
2007-10-31T17:58:01.41,4.1,21.63,AFAD
2007-10-29T09:23:13.92,5,23.42,AFAD
2007-10-28T22:00:46.2,4.2,17.99,AFAD
2007-10-27T04:02:23.58,4.2,27.31,AFAD
2007-10-25T05:02:04.047,4.4,5,AFAD
2007-10-10T21:27:55.77,4,6.99,AFAD
2007-09-29T22:35:09.49,4,6.3,AFAD
2007-09-24T22:50:54.05,4,6.25,AFAD
2007-09-23T00:54:25.38,5.2,5.16,AFAD
2007-09-22T08:12:34.29,4.1,10.31,AFAD
2007-09-21T10:21:20.7327,4.6,2.51,AFAD
2007-09-21T09:49:26.4801,4.2,6.7,AFAD
2007-09-20T06:18:51.69,4.2,16.92,AFAD
2007-09-15T23:28:47.99,4.4,15.45,AFAD
2007-09-15T05:26:52.32,4.4,23.76,AFAD
2007-08-31T20:52:40.03,5.1,26.34,AFAD
2007-08-25T22:05:48.01,5.5,23.88,AFAD
2007-08-24T02:53:10.68,4.4,24.99,AFAD
2007-08-06T19:35:22.74,4.1,7,AFAD
2007-07-24T19:31:25.18,4.2,7.98,AFAD
2007-06-21T18:18:59.88,4.1,6.86,AFAD
2007-05-21T19:59:17.58,4.2,2.82,AFAD
2007-05-21T16:39:10.61,4.7,7.86,AFAD
2007-05-18T23:27:45.03,4.4,18.98,AFAD
2007-05-07T13:45:39.76,4.2,3.02,AFAD
2007-05-05T21:11:38.17,4.4,5,AFAD
2007-04-19T10:15:56.6061,4.2,27.71,AFAD
2007-04-19T07:16:25.79,4.2,7.93,AFAD
2007-04-14T04:30:37.18,4.5,4.88,AFAD
2007-04-11T10:06:40.3089,4.3,7.82,AFAD
2007-04-11T09:58:01.3454,4.1,10.24,AFAD
2007-04-10T22:00:36.04,4.9,13.71,AFAD
2007-04-10T21:39:20.7582,4.4,17.75,AFAD
2007-04-09T21:26:46.16,4.5,7.76,AFAD
2007-04-09T14:29:25.2499,4.1,18.66,AFAD
2007-03-31T01:20:40.5297,4,6.62,AFAD
2007-03-30T20:49:27.36,4,3.92,AFAD
2007-03-30T20:10:45.05,4.2,7.7,AFAD
2007-03-30T19:23:58.74,4.8,6.9,AFAD
2007-03-30T17:29:51.32,4,5,AFAD
2007-03-30T16:56:54.92,4.8,7.07,AFAD
2007-03-26T18:54:33.14,4.3,6.08,AFAD
2007-03-26T18:46:54.42,4,5.42,AFAD
2007-03-11T23:35:28.37,4,16.62,AFAD
2007-03-11T20:11:47.59,4.1,5.79,AFAD
2007-03-09T23:24:54.54,4.8,5,AFAD
2007-03-09T01:13:58.09,4,5,AFAD
2007-03-08T12:35:39.6,4.8,26.4,AFAD
2007-03-04T16:14:31.47,4.1,12.24,AFAD
2007-02-28T23:28:41.67,4,4.2,AFAD
2007-02-28T23:27:46.89,4.3,9.81,AFAD
2007-02-28T20:08:10.64,4.2,7.24,AFAD
2007-02-28T19:55:33.25,5.2,26.11,AFAD
2007-02-21T11:05:26.94,5.4,8.51,AFAD
2007-02-15T06:49:17.4,4.2,12.72,AFAD
2007-02-15T03:15:55.92,4.2,37.15,AFAD
2007-02-11T06:23:48.05,4.2,15.26,AFAD
2007-02-11T03:43:00.64,4.1,6.52,AFAD
2007-02-09T02:22:56.66,5,25.64,AFAD
2007-01-26T11:43:34.85,4.2,8.8,AFAD
2007-01-26T08:20:35.71,4.7,16.2,AFAD
2007-01-23T23:37:43.66,4,18.2,AFAD
2007-01-23T21:21:58.6,4.3,7.5,AFAD
2007-01-21T07:38:57.04,5.1,5.32,AFAD
2007-01-18T19:57:54.11,4.4,34.2,AFAD
2007-01-18T13:06:38.38,4,4,AFAD
2007-01-12T08:00:21.7684,4.7,10.36,AFAD
2007-01-07T11:10:37.01,4.1,10,AFAD
2006-12-19T19:15:38.27,4.2,18.5,AFAD
2006-12-18T03:09:17.71,4.1,11.4,AFAD
2006-11-23T04:37:34.71,4.4,13.3,AFAD
2006-11-12T02:36:32.76,4.3,16,AFAD
2006-11-01T21:19:44.19,4.8,4.8,AFAD
